Order ID,Date,Customer ID,Product,Category,Region,Quantity,Price,Total Revenue
O100365,2024-03-02,C1604,Jeans,Clothing,North,1,66.88,66.88
O100366,2022-12-02,C1562,Perfume,Beauty,North,1,88.09,88.09
O100367,2022-09-15,C1100,Yoga Mat,Sports,Central,1,177.2,177.2
O100368,2023-05-12,C1586,Shampoo,Beauty,South,2,68.69,137.38
O100369,2024-06-14,C1721,Bicycle,Sports,South,3,537.94,1613.82
O100370,2022-06-09,C1513,Mixer,Home,South,1,369.09,369.09
O100371,2024-05-01,C1080,Smartwatch,Electronics,East,1,1214.8,1214.8
O100372,2023-11-21,C1068,Lipstick,Beauty,Central,1,115.35,115.35
O100373,2023-01-15,C1269,Sneakers,Clothing,North,1,80.79,80.79
O100374,2024-08-14,C1669,Jeans,Clothing,West,1,64.99,64.99
O100375,2023-11-22,C1411,Microwave,Home,South,1,606.04,606.04
O100376,2024-12-02,C1749,Dumbbells,Sports,Central,1,254.21,254.21
O100377,2022-10-12,C1558,Treadmill,Sports,South,1,159.48,159.48
O100378,2023-02-01,C1986,T-Shirt,Clothing,East,2,133.46,266.92
O100379,2022-01-12,C1235,Jacket,Clothing,West,2,111.61,223.22
O100380,2023-05-14,C1288,Headphones,Electronics,South,3,477.19,1431.57
O100381,2024-01-24,C2141,Perfume,Beauty,East,1,19.06,19.06
O100382,2022-02-04,C1808,Headphones,Electronics,North,1,921.45,921.45
O100383,2023-12-28,C2098,T-Shirt,Clothing,North,1,110.87,110.87
O100384,2024-04-28,C1754,Lipstick,Beauty,East,1,94.78,94.78
O100385,2022-03-31,C1780,Yoga Mat,Sports,East,1,225.24,225.24
O100386,2024-02-15,C1478,Smartwatch,Electronics,West,1,453.0,453.0
O100387,2023-08-28,C2149,Smartphone,Electronics,East,1,205.75,205.75
O100388,2024-08-27,C1453,Bicycle,Sports,North,1,802.37,802.37
O100389,2024-10-18,C1618,Lipstick,Beauty,West,3,114.67,344.01
O100390,2023-02-22,C1286,Smartwatch,Electronics,North,1,1091.12,1091.12
O100391,2022-04-25,C1623,Laptop,Electronics,West,1,453.36,453.36
O100392,2023-09-09,C1199,Smartwatch,Electronics,South,1,377.49,377.49
O100393,2024-04-05,C1277,Dumbbells,Sports,West,1,1199.37,1199.37
O100394,2023-02-17,C1759,Lipstick,Beauty,Central,1,53.43,53.43
O100395,2023-12-30,C1316,Moisturizer,Beauty,West,1,73.66,73.66
O100396,2024-10-17,C2002,Smartwatch,Electronics,Central,1,232.55,232.55
O100397,2024-01-31,C1572,Moisturizer,Beauty,North,1,61.4,61.4
O100398,2023-11-07,C1444,Sneakers,Clothing,West,1,14.06,14.06
O100399,2023-04-02,C1483,Lipstick,Beauty,East,1,29.96,29.96
O100400,2024-07-08,C1752,Smartwatch,Electronics,Central,1,1474.66,1474.66
O100401,2022-07-11,C1124,Sneakers,Clothing,West,4,133.06,532.24
O100402,2024-01-09,C1388,T-Shirt,Clothing,North,1,75.58,75.58
O100403,2024-09-04,C1187,Lipstick,Beauty,South,1,102.68,102.68
O100404,2024-10-05,C1043,Bicycle,Sports,North,4,321.06,1284.24
O100405,2022-04-06,C1498,Jacket,Clothing,South,1,110.31,110.31
O100406,2023-10-25,C1420,Yoga Mat,Sports,North,2,544.41,1088.82
O100407,2022-02-06,C1424,Dumbbells,Sports,Central,1,661.0,661.0
O100408,2022-10-06,C1477,Mixer,Home,East,1,610.4,610.4
O100409,2022-08-05,C1005,Vacuum Cleaner,Home,East,1,445.86,445.86
O100410,2024-05-16,C1266,Vacuum Cleaner,Home,Central,1,590.22,590.22
O100411,2024-05-22,C1357,T-Shirt,Clothing,North,1,57.17,57.17
O100412,2022-03-03,C1269,Smartphone,Electronics,North,1,1458.61,1458.61
O100413,2023-08-19,C1487,Sneakers,Clothing,Central,1,43.93,43.93
O100414,2023-12-30,C1032,Jacket,Clothing,South,1,126.33,126.33
O100415,2023-02-01,C1107,T-Shirt,Clothing,South,1,45.16,45.16
O100416,2023-11-30,C2077,Moisturizer,Beauty,North,1,85.6,85.6
O100417,2024-11-08,C1975,Headphones,Electronics,West,1,644.14,644.14
O100418,2022-06-26,C2051,Sneakers,Clothing,Central,1,134.24,134.24
O100419,2023-01-31,C1925,Smartwatch,Electronics,Central,1,303.32,303.32
O100420,2023-03-21,C1088,Air Purifier,Home,Central,1,771.48,771.48
O100421,2022-03-17,C1938,Jeans,Clothing,North,2,147.59,295.18
O100422,2022-09-22,C1980,Laptop,Electronics,West,1,150.35,150.35
O100423,2023-03-31,C1221,Moisturizer,Beauty,West,1,36.55,36.55
O100424,2023-12-19,C1150,Lipstick,Beauty,North,1,35.68,35.68
O100425,2024-01-05,C1303,Jacket,Clothing,North,1,138.86,138.86
O100426,2024-04-30,C1563,Vacuum Cleaner,Home,Central,1,703.06,703.06
O100427,2022-05-24,C2123,Yoga Mat,Sports,East,2,118.14,236.28
O100428,2024-06-03,C2086,Perfume,Beauty,East,1,76.78,76.78
O100429,2024-12-28,C2035,Lipstick,Beauty,Central,1,27.5,27.5
O100430,2023-01-31,C1203,Moisturizer,Beauty,North,1,89.25,89.25
O100431,2024-11-14,C1440,Dumbbells,Sports,West,4,571.32,2285.28
O100432,2024-08-05,C1467,Lipstick,Beauty,West,3,82.11,246.33
O100433,2024-06-09,C1928,Jacket,Clothing,West,1,110.82,110.82
O100434,2023-07-23,C1194,Moisturizer,Beauty,East,1,12.36,12.36
O100435,2024-11-28,C1640,Moisturizer,Beauty,East,1,103.43,103.43
O100436,2022-04-19,C1312,Sneakers,Clothing,West,1,21.75,21.75
O100437,2024-12-01,C1186,Headphones,Electronics,North,3,408.61,1225.83
O100438,2024-07-23,C1884,Headphones,Electronics,North,1,1315.15,1315.15
O100439,2023-02-02,C1266,Sneakers,Clothing,Central,1,13.89,13.89
O100440,2023-09-26,C2150,Laptop,Electronics,Central,5,972.78,4863.9
O100441,2024-01-03,C1250,Jacket,Clothing,West,1,86.05,86.05
O100442,2022-08-23,C1866,Sneakers,Clothing,North,5,80.26,401.3
O100443,2023-10-20,C1639,Jeans,Clothing,East,1,105.97,105.97
O100444,2024-01-21,C2183,Smartwatch,Electronics,Central,1,436.95,436.95
O100445,2023-08-11,C1316,Mixer,Home,West,1,607.71,607.71
O100446,2024-10-29,C1221,Air Purifier,Home,East,1,402.46,402.46
O100447,2024-08-11,C1752,Dumbbells,Sports,North,1,317.86,317.86
O100448,2023-05-07,C2175,T-Shirt,Clothing,South,1,46.36,46.36
O100449,2024-07-01,C2148,Moisturizer,Beauty,Central,1,3.19,3.19
O100450,2022-06-19,C2140,Bicycle,Sports,North,1,1058.88,1058.88
O100451,2024-08-03,C1547,Bicycle,Sports,North,1,733.36,733.36
O100452,2024-03-05,C1559,Microwave,Home,East,1,550.88,550.88
O100453,2023-09-26,C1718,Jacket,Clothing,North,1,123.72,123.72
O100454,2022-01-29,C1293,Microwave,Home,Central,1,535.12,535.12
O100455,2022-12-05,C1142,Perfume,Beauty,South,1,90.46,90.46
O100456,2023-05-15,C1187,Smartphone,Electronics,Central,1,733.29,733.29
O100457,2023-05-26,C1770,Mixer,Home,West,5,520.35,2601.75
O100458,2022-08-05,C1698,Lipstick,Beauty,South,1,99.6,99.6
O100459,2024-12-29,C1638,Sneakers,Clothing,East,3,59.55,178.65
O100460,2023-03-21,C1173,Yoga Mat,Sports,North,1,608.62,608.62
O100461,2024-05-25,C1322,Vacuum Cleaner,Home,Central,3,732.7,2198.1
O100462,2022-06-16,C1167,Laptop,Electronics,East,1,802.55,802.55
O100463,2022-04-01,C1868,Lipstick,Beauty,West,1,42.74,42.74
O100464,2023-12-15,C1905,Bicycle,Sports,West,1,351.51,351.51
O100465,2022-02-08,C1441,T-Shirt,Clothing,Central,1,56.66,56.66
O100466,2022-06-22,C1706,Smartwatch,Electronics,West,1,1073.17,1073.17
O100467,2023-10-15,C1580,Smartwatch,Electronics,Central,1,776.03,776.03
O100468,2024-01-24,C2079,Shampoo,Beauty,East,1,109.36,109.36
O100469,2024-12-17,C1451,Laptop,Electronics,West,3,1176.75,3530.25
O100470,2023-04-21,C1112,Bicycle,Sports,North,1,541.16,541.16
O100471,2023-04-01,C1617,Mixer,Home,South,1,757.24,757.24
O100472,2024-04-08,C1523,Vacuum Cleaner,Home,East,1,430.5,430.5
O100473,2024-06-13,C1245,Jacket,Clothing,North,2,42.47,84.94
O100474,2024-10-21,C1881,Shampoo,Beauty,South,2,108.25,216.5
O100475,2023-01-22,C1778,Vacuum Cleaner,Home,Central,1,180.43,180.43
O100476,2022-12-14,C2024,Air Purifier,Home,Central,1,496.19,496.19
O100477,2022-07-09,C1147,Sneakers,Clothing,West,1,102.56,102.56
O100478,2023-05-20,C1893,Laptop,Electronics,North,1,1027.9,1027.9
O100479,2024-04-03,C1159,Lipstick,Beauty,East,1,52.46,52.46
O100480,2024-07-17,C1879,Yoga Mat,Sports,Central,1,373.79,373.79
O100481,2024-07-22,C1855,Perfume,Beauty,East,2,79.27,158.54
O100482,2022-05-14,C1829,Smartwatch,Electronics,North,5,1174.04,5870.2
O100483,2022-02-27,C1351,Jacket,Clothing,Central,1,46.45,46.45
O100484,2023-11-16,C1741,Lipstick,Beauty,North,1,43.44,43.44
O100485,2023-11-03,C1216,Moisturizer,Beauty,South,2,54.26,108.52
O100486,2022-06-22,C1820,Moisturizer,Beauty,Central,3,67.27,201.81
O100487,2024-03-25,C1810,Headphones,Electronics,East,1,1427.01,1427.01
O100488,2022-03-21,C1453,Jacket,Clothing,East,1,71.18,71.18
O100489,2024-06-04,C1156,Microwave,Home,Central,1,227.02,227.02
O100490,2022-07-22,C2086,Smartwatch,Electronics,Central,1,1048.75,1048.75
O100491,2024-02-03,C1715,Mixer,Home,East,1,493.53,493.53
O100492,2022-02-16,C1483,Vacuum Cleaner,Home,North,1,99.68,99.68
O100493,2023-10-18,C1524,Vacuum Cleaner,Home,South,1,232.57,232.57
O100494,2023-04-16,C1313,Microwave,Home,North,3,175.96,527.88
O100495,2024-08-28,C2011,Microwave,Home,West,1,361.82,361.82
O100496,2024-11-01,C2186,Yoga Mat,Sports,West,1,531.25,531.25
O100497,2024-01-06,C1661,Yoga Mat,Sports,East,1,520.41,520.41
O100498,2024-02-23,C1900,Vacuum Cleaner,Home,North,1,431.3,431.3
O100499,2024-08-25,C1905,Shampoo,Beauty,East,1,10.67,10.67
O100500,2022-12-24,C1115,T-Shirt,Clothing,East,1,86.16,86.16
O100501,2024-08-29,C1151,Treadmill,Sports,East,1,971.95,971.95
O100502,2023-10-30,C1925,Lipstick,Beauty,North,1,96.13,96.13
O100503,2023-01-08,C1755,Laptop,Electronics,East,4,201.98,807.92
O100504,2024-10-28,C1184,Headphones,Electronics,Central,2,652.37,1304.74
O100505,2023-11-07,C2038,Bicycle,Sports,West,1,342.18,342.18
O100506,2022-03-31,C2188,Lipstick,Beauty,Central,1,105.18,105.18
O100507,2023-11-29,C1921,Laptop,Electronics,Central,1,1262.89,1262.89
O100508,2023-06-24,C1658,Mixer,Home,Central,1,497.75,497.75
O100509,2024-01-02,C2026,Shampoo,Beauty,South,1,105.31,105.31
O100510,2024-05-18,C1922,Laptop,Electronics,North,3,465.44,1396.32
O100511,2022-02-10,C1172,Jacket,Clothing,Central,1,114.09,114.09
O100512,2024-01-10,C1080,Microwave,Home,South,1,428.09,428.09
O100513,2023-05-17,C1899,Lipstick,Beauty,Central,1,49.9,49.9
O100514,2024-08-16,C1325,Treadmill,Sports,East,1,821.25,821.25
O100515,2024-07-17,C1579,Sneakers,Clothing,West,2,120.85,241.7
O100516,2023-04-06,C1692,Moisturizer,Beauty,Central,1,51.59,51.59
O100517,2024-01-02,C1685,Laptop,Electronics,North,1,497.43,497.43
O100518,2024-01-22,C1193,Jacket,Clothing,Central,1,109.34,109.34
O100519,2024-07-13,C1581,Perfume,Beauty,East,1,74.38,74.38
O100520,2024-06-27,C1307,Bicycle,Sports,East,1,372.38,372.38
O100521,2023-01-25,C2193,Headphones,Electronics,South,1,105.48,105.48
O100522,2024-06-01,C1635,Sneakers,Clothing,West,2,63.93,127.86
O100523,2022-09-13,C1173,Vacuum Cleaner,Home,East,1,644.83,644.83
O100524,2023-12-10,C1771,Dumbbells,Sports,East,1,301.0,301.0
O100525,2023-03-26,C2078,Vacuum Cleaner,Home,North,1,291.21,291.21
O100526,2022-01-10,C2041,Moisturizer,Beauty,East,1,54.32,54.32
O100527,2024-04-03,C1742,Smartphone,Electronics,East,1,282.63,282.63
O100528,2024-03-08,C1438,Microwave,Home,East,1,148.55,148.55
O100529,2024-05-26,C1393,Shampoo,Beauty,South,1,31.51,31.51
O100530,2024-10-25,C1317,Vacuum Cleaner,Home,North,3,485.3,1455.9
O100531,2024-10-12,C1207,Jeans,Clothing,Central,1,133.88,133.88
O100532,2023-01-09,C2078,Dumbbells,Sports,North,1,51.84,51.84
O100533,2024-12-24,C1268,Jacket,Clothing,Central,1,119.05,119.05
O100534,2022-05-26,C1315,Perfume,Beauty,South,2,67.31,134.62
O100535,2022-08-12,C1339,Microwave,Home,West,1,395.06,395.06
O100536,2022-06-26,C1841,Laptop,Electronics,East,1,115.42,115.42
O100537,2024-05-02,C1909,Air Purifier,Home,Central,1,149.36,149.36
O100538,2022-03-04,C1919,Jeans,Clothing,South,1,107.78,107.78
O100539,2024-04-06,C1489,Dumbbells,Sports,East,1,1067.35,1067.35
O100540,2024-03-05,C1397,Shampoo,Beauty,East,2,19.71,39.42
O100541,2023-11-20,C1902,Yoga Mat,Sports,West,1,950.07,950.07
O100542,2022-04-15,C1782,Jeans,Clothing,Central,1,128.75,128.75
O100543,2023-05-26,C1857,Treadmill,Sports,South,1,1059.82,1059.82
O100544,2023-01-20,C1283,Mixer,Home,East,5,605.65,3028.25
O100545,2023-02-09,C1984,Laptop,Electronics,East,1,1114.9,1114.9
O100546,2024-04-02,C1210,Dumbbells,Sports,Central,1,626.8,626.8
O100547,2023-06-02,C1583,Smartwatch,Electronics,North,4,343.89,1375.56
O100548,2023-04-21,C1558,Microwave,Home,West,1,165.2,165.2
O100549,2023-12-10,C1301,Treadmill,Sports,West,1,1099.05,1099.05
O100550,2024-02-10,C1454,Headphones,Electronics,West,1,188.46,188.46
O100551,2024-11-12,C1054,Sneakers,Clothing,West,1,92.26,92.26
O100552,2024-09-23,C1811,Laptop,Electronics,Central,1,1461.53,1461.53
O100553,2023-11-08,C1482,Sneakers,Clothing,West,1,86.17,86.17
O100554,2023-12-15,C1767,Headphones,Electronics,South,1,955.02,955.02
O100555,2022-03-24,C1652,Smartphone,Electronics,North,1,502.14,502.14
O100556,2023-04-02,C1299,Jacket,Clothing,South,1,121.97,121.97
O100557,2022-01-01,C1587,Laptop,Electronics,West,2,944.77,1889.54
O100558,2022-02-20,C1960,Vacuum Cleaner,Home,West,1,150.83,150.83
O100559,2023-11-16,C1010,Bicycle,Sports,North,1,382.13,382.13
O100560,2023-12-18,C1524,Smartphone,Electronics,South,1,293.6,293.6
O100561,2023-03-25,C2123,Vacuum Cleaner,Home,Central,1,455.29,455.29
O100562,2024-05-30,C1866,Treadmill,Sports,North,1,336.55,336.55
O100563,2023-05-03,C1486,Jeans,Clothing,East,4,117.86,471.44
O100564,2022-02-03,C1097,Smartwatch,Electronics,South,1,1306.63,1306.63
O100565,2022-04-05,C1936,Moisturizer,Beauty,North,1,51.0,51.0
O100566,2022-06-03,C2023,Smartwatch,Electronics,Central,1,274.94,274.94
O100567,2022-09-07,C1033,Dumbbells,Sports,Central,1,829.15,829.15
O100568,2023-11-05,C1495,Yoga Mat,Sports,South,5,313.05,1565.25
O100569,2023-03-14,C1879,Jeans,Clothing,North,1,32.25,32.25
O100570,2022-04-28,C1722,Bicycle,Sports,South,1,127.44,127.44
O100571,2024-02-10,C1853,Yoga Mat,Sports,South,1,757.16,757.16
O100572,2022-09-25,C2072,Headphones,Electronics,East,2,849.58,1699.16
O100573,2024-12-13,C2077,Headphones,Electronics,Central,4,1245.35,4981.4
O100574,2022-08-24,C2039,Treadmill,Sports,Central,1,990.88,990.88
O100575,2023-01-24,C1799,Smartphone,Electronics,West,1,351.52,351.52
O100576,2024-09-16,C1792,Laptop,Electronics,East,1,176.32,176.32
O100577,2024-02-02,C1033,T-Shirt,Clothing,East,1,122.09,122.09
O100578,2023-02-05,C1706,Headphones,Electronics,South,1,176.6,176.6
O100579,2023-09-16,C2191,Smartwatch,Electronics,East,1,1410.05,1410.05
O100580,2024-02-06,C1090,Vacuum Cleaner,Home,East,2,653.26,1306.52
O100581,2024-07-07,C1693,Dumbbells,Sports,South,2,1119.23,2238.46
O100582,2024-05-02,C1980,Lipstick,Beauty,South,1,90.48,90.48
O100583,2023-08-01,C1129,Vacuum Cleaner,Home,West,1,76.14,76.14
O100584,2022-03-16,C1600,Laptop,Electronics,South,4,274.21,1096.84
O100585,2023-03-11,C1408,Laptop,Electronics,North,2,505.89,1011.78
O100586,2022-04-13,C1635,Jacket,Clothing,Central,1,61.21,61.21
O100587,2024-02-03,C2112,Perfume,Beauty,West,1,112.41,112.41
O100588,2024-01-08,C1074,T-Shirt,Clothing,South,1,61.59,61.59
O100589,2024-03-16,C1731,Jeans,Clothing,North,1,102.21,102.21
O100590,2022-04-08,C1559,Jacket,Clothing,North,1,89.91,89.91
O100591,2024-03-08,C1894,Sneakers,Clothing,West,1,109.28,109.28
O100592,2024-05-08,C1791,Lipstick,Beauty,East,1,63.19,63.19
O100593,2023-03-11,C2016,Microwave,Home,West,1,674.84,674.84
O100594,2023-03-23,C2063,Sneakers,Clothing,East,1,78.59,78.59
O100595,2022-09-06,C1869,Headphones,Electronics,North,1,1297.11,1297.11
O100596,2022-06-15,C1369,Moisturizer,Beauty,Central,1,48.17,48.17
O100597,2024-09-10,C1657,Jeans,Clothing,North,1,92.35,92.35
O100598,2024-10-16,C1671,Headphones,Electronics,East,1,811.44,811.44
O100599,2023-06-26,C1913,Jeans,Clothing,Central,1,148.85,148.85
O100600,2024-01-29,C1341,Moisturizer,Beauty,West,1,46.32,46.32
O100601,2022-03-22,C1915,Sneakers,Clothing,North,2,131.56,263.12
O100602,2022-05-13,C1890,Sneakers,Clothing,East,1,38.92,38.92
O100603,2024-03-07,C1153,Laptop,Electronics,West,1,1101.19,1101.19
O100604,2024-06-18,C2050,Sneakers,Clothing,South,1,49.43,49.43
O100605,2022-05-18,C1292,Smartphone,Electronics,Central,1,469.57,469.57
O100606,2022-07-03,C1071,Lipstick,Beauty,South,1,88.74,88.74
O100607,2024-02-24,C1483,Headphones,Electronics,East,1,560.05,560.05
O100608,2024-09-10,C1784,Sneakers,Clothing,Central,1,74.35,74.35
O100609,2022-03-10,C1314,Laptop,Electronics,West,1,779.88,779.88
O100610,2023-06-30,C1761,Sneakers,Clothing,West,1,9.32,9.32
O100611,2022-02-22,C2175,Headphones,Electronics,South,1,205.17,205.17
O100612,2022-07-24,C1751,Treadmill,Sports,West,1,1026.8,1026.8
O100613,2022-05-06,C1570,Jacket,Clothing,South,1,140.82,140.82
O100614,2022-02-12,C1053,Smartwatch,Electronics,South,1,1278.78,1278.78
O100615,2022-04-21,C2060,Shampoo,Beauty,West,1,80.14,80.14
O100616,2024-01-31,C1241,Dumbbells,Sports,East,2,577.69,1155.38
O100617,2024-04-27,C1913,T-Shirt,Clothing,South,1,114.6,114.6
O100618,2022-04-05,C1584,Bicycle,Sports,West,1,142.85,142.85
O100619,2024-06-18,C1251,Mixer,Home,South,1,647.19,647.19
O100620,2022-12-26,C1925,Headphones,Electronics,South,1,774.22,774.22
O100621,2024-06-18,C1179,Lipstick,Beauty,East,1,103.48,103.48
O100622,2022-10-08,C1132,Sneakers,Clothing,Central,2,115.61,231.22
O100623,2023-10-29,C1594,Dumbbells,Sports,East,1,433.95,433.95
O100624,2022-04-03,C1356,Microwave,Home,East,1,646.9,646.9
O100625,2023-11-03,C1459,Treadmill,Sports,North,1,1084.97,1084.97
O100626,2022-03-02,C1284,Mixer,Home,South,3,74.83,224.49
O100627,2023-09-26,C1053,Shampoo,Beauty,East,1,78.87,78.87
O100628,2024-12-10,C2172,Dumbbells,Sports,East,1,908.52,908.52
O100629,2024-10-25,C2129,Lipstick,Beauty,South,1,65.15,65.15
O100630,2023-08-27,C1176,Bicycle,Sports,North,2,976.49,1952.98
O100631,2023-11-13,C1815,Jeans,Clothing,West,2,29.96,59.92
O100632,2023-06-18,C1841,Treadmill,Sports,West,1,1054.64,1054.64
O100633,2024-04-17,C1151,Yoga Mat,Sports,South,1,790.85,790.85
O100634,2023-10-07,C1151,Jacket,Clothing,West,1,45.86,45.86
O100635,2022-08-21,C2059,Lipstick,Beauty,East,1,103.84,103.84
O100636,2023-06-08,C2129,Vacuum Cleaner,Home,Central,1,423.92,423.92
O100637,2022-12-12,C1264,Microwave,Home,West,1,71.16,71.16
O100638,2024-12-05,C1113,Treadmill,Sports,North,1,68.73,68.73
O100639,2023-06-30,C1313,Treadmill,Sports,East,2,465.45,930.9
O100640,2024-03-04,C1331,Microwave,Home,East,1,265.35,265.35
O100641,2022-09-06,C1708,Air Purifier,Home,Central,1,444.02,444.02
O100642,2022-02-16,C1161,Jeans,Clothing,East,1,15.5,15.5
O100643,2022-08-02,C2128,Mixer,Home,East,1,709.32,709.32
O100644,2022-08-27,C1620,Vacuum Cleaner,Home,Central,5,577.39,2886.95
O100645,2024-12-15,C1191,Dumbbells,Sports,Central,1,950.78,950.78
O100646,2022-12-16,C2189,Microwave,Home,South,1,729.44,729.44
O100647,2022-04-17,C1691,Microwave,Home,Central,3,390.47,1171.41
O100648,2024-04-10,C1058,Laptop,Electronics,North,1,997.77,997.77
O100649,2022-02-17,C2181,Laptop,Electronics,East,1,509.94,509.94
O100650,2022-12-03,C2171,Mixer,Home,West,1,421.89,421.89
O100651,2024-11-15,C1062,Bicycle,Sports,West,4,1163.07,4652.28
O100652,2024-03-14,C1593,Dumbbells,Sports,East,1,1046.1,1046.1
O100653,2022-01-08,C1501,Shampoo,Beauty,West,3,83.88,251.64
O100654,2023-09-17,C1928,Jeans,Clothing,North,1,128.31,128.31
O100655,2023-12-20,C1323,Laptop,Electronics,West,1,257.34,257.34
O100656,2022-10-30,C1991,Moisturizer,Beauty,West,1,70.52,70.52
O100657,2023-10-01,C1696,Mixer,Home,Central,1,684.38,684.38
O100658,2022-02-25,C1640,Vacuum Cleaner,Home,East,1,158.95,158.95
O100659,2023-12-27,C1816,Sneakers,Clothing,South,1,56.27,56.27
O100660,2023-06-10,C2054,Sneakers,Clothing,Central,1,102.48,102.48
O100661,2023-04-19,C1653,Smartwatch,Electronics,South,1,1109.57,1109.57
O100662,2022-01-28,C1250,Lipstick,Beauty,East,1,41.11,41.11
O100663,2022-03-19,C1507,Lipstick,Beauty,South,1,105.66,105.66
O100664,2022-12-31,C1103,Smartwatch,Electronics,East,1,1226.77,1226.77
O100665,2023-10-28,C1856,Perfume,Beauty,South,2,102.99,205.98
O100666,2023-06-10,C1670,Microwave,Home,Central,1,298.55,298.55
O100667,2023-11-30,C1388,Jacket,Clothing,South,3,28.15,84.45
O100668,2024-06-01,C2054,Shampoo,Beauty,West,1,50.33,50.33
O100669,2024-10-27,C1631,Shampoo,Beauty,West,2,85.57,171.14
O100670,2024-10-23,C1184,Smartphone,Electronics,West,1,430.88,430.88
O100671,2024-07-07,C1936,Treadmill,Sports,South,1,476.48,476.48
O100672,2024-01-20,C2194,Mixer,Home,East,1,561.32,561.32
O100673,2022-12-29,C1103,Laptop,Electronics,East,2,584.55,1169.1
O100674,2024-03-16,C1963,Shampoo,Beauty,East,1,14.85,14.85
O100675,2024-01-09,C1016,Dumbbells,Sports,North,1,305.98,305.98
O100676,2024-11-04,C1274,Moisturizer,Beauty,East,1,22.51,22.51
O100677,2023-04-30,C1825,Sneakers,Clothing,East,1,107.82,107.82
O100678,2022-01-28,C1820,Laptop,Electronics,North,3,151.0,453.0
O100679,2023-12-15,C2150,Yoga Mat,Sports,South,3,97.23,291.69
O100680,2024-11-28,C2133,Sneakers,Clothing,East,1,38.08,38.08
O100681,2022-03-27,C1791,Headphones,Electronics,Central,2,533.63,1067.26
O100682,2022-05-06,C2126,Lipstick,Beauty,East,1,84.95,84.95
O100683,2024-03-22,C1243,Bicycle,Sports,South,1,100.8,100.8
O100684,2023-06-21,C1806,Smartwatch,Electronics,East,1,963.64,963.64
O100685,2022-05-25,C2142,Jacket,Clothing,East,2,6.37,12.74
O100686,2022-01-25,C1407,Vacuum Cleaner,Home,Central,1,229.74,229.74
O100687,2022-03-08,C1822,Treadmill,Sports,Central,2,550.52,1101.04
O100688,2022-08-21,C1092,Laptop,Electronics,North,5,1383.75,6918.75
O100689,2022-04-19,C1682,Vacuum Cleaner,Home,West,2,148.34,296.68
O100690,2022-04-21,C1935,Treadmill,Sports,South,1,326.57,326.57
O100691,2022-08-16,C2055,Bicycle,Sports,South,1,611.87,611.87
O100692,2022-04-21,C1652,Jacket,Clothing,South,1,140.25,140.25
O100693,2022-02-03,C1612,Perfume,Beauty,Central,2,83.52,167.04
O100694,2023-09-15,C2038,Jacket,Clothing,Central,1,120.32,120.32
O100695,2024-01-18,C2003,Dumbbells,Sports,Central,2,542.61,1085.22
O100696,2023-08-18,C1972,Jeans,Clothing,North,1,48.89,48.89
O100697,2023-03-01,C1678,Sneakers,Clothing,North,1,44.56,44.56
O100698,2023-09-05,C2195,Moisturizer,Beauty,East,1,106.88,106.88
O100699,2023-11-23,C1971,Smartphone,Electronics,East,1,878.28,878.28
O100700,2022-11-11,C2182,Yoga Mat,Sports,South,1,557.54,557.54
O100701,2024-05-26,C2195,Laptop,Electronics,West,1,497.24,497.24
O100702,2023-10-24,C2073,Microwave,Home,Central,1,518.02,518.02
O100703,2022-10-04,C1302,Perfume,Beauty,South,1,42.52,42.52
